protocol_type,src_bytes,dst_bytes,failed_logins,count,label
udp,2393,707,0,33,attack
tcp,5606,339,0,116,attack
tcp,230,608,0,23,normal
udp,172,156,0,110,attack
udp,2645,295,0,80,attack
udp,74,379,0,4,normal
udp,208,40,0,3,normal
tcp,97,113,0,151,attack
udp,6409,492,0,114,attack
tcp,4118,401,0,96,attack
tcp,655,628,0,25,normal
udp,124,65,0,175,attack
tcp,98,128,0,5,normal
tcp,3475,294,0,105,attack
udp,3691,178,0,130,attack
udp,4028,194,0,144,attack
udp,599,245,0,22,normal
tcp,6517,295,0,131,attack
tcp,72,360,0,6,normal
udp,270,668,0,19,normal
udp,159,156,0,177,attack
udp,386,270,0,16,normal
tcp,456,431,0,24,normal
udp,404,583,0,22,normal
tcp,352,512,0,20,normal
tcp,251,336,0,3,normal
udp,3808,450,0,144,attack
udp,124,275,0,6,normal
udp,1394,536,0,55,attack
tcp,98,192,0,188,attack
udp,1037,522,0,52,attack
udp,84,192,0,179,attack
tcp,2032,464,0,75,attack
udp,90,160,0,152,attack
tcp,97,344,0,4,normal
tcp,1276,489,0,67,attack
tcp,99,236,0,4,normal
tcp,157,171,0,112,attack
udp,197,263,0,1,normal
tcp,651,521,0,26,normal
udp,401,462,0,26,normal
udp,483,236,0,21,normal
udp,1898,485,0,74,attack
tcp,168,312,0,6,normal
tcp,205,260,0,6,normal
tcp,567,494,0,23,normal
udp,223,547,0,11,normal
udp,3258,153,0,137,attack
tcp,279,194,0,8,normal
tcp,86,194,0,4,normal
udp,233,49,0,2,normal
udp,161,42,0,10,normal
udp,420,607,0,13,normal
tcp,5438,356,0,124,attack
tcp,69,69,0,1,normal
udp,276,329,0,10,normal
tcp,2531,415,0,61,attack
udp,408,445,0,30,normal
udp,183,125,0,177,attack
udp,415,556,0,29,normal
udp,7042,390,0,145,attack
udp,3758,282,0,147,attack
udp,3663,243,0,145,attack
tcp,253,174,0,5,normal
udp,5633,288,0,92,attack
tcp,852,253,0,44,attack
udp,509,299,0,25,normal
tcp,489,316,0,25,normal
udp,2503,559,0,60,attack
udp,262,242,0,12,normal
udp,3116,352,0,125,attack
tcp,479,222,0,23,normal
tcp,158,97,0,154,attack
tcp,502,422,0,14,normal
udp,6844,401,0,86,attack
tcp,2898,266,0,35,attack
udp,449,331,0,27,normal
tcp,418,651,0,25,normal
tcp,112,175,0,193,attack
tcp,1331,634,0,70,attack
tcp,1178,667,0,45,attack
tcp,138,115,0,175,attack
tcp,1963,668,0,31,attack
tcp,417,448,0,14,normal
udp,1728,603,0,36,attack
tcp,93,89,0,183,attack
udp,191,58,0,180,attack
udp,1006,657,0,63,attack
tcp,2054,736,0,69,attack
udp,129,95,0,111,attack
udp,697,619,0,20,normal
tcp,454,543,0,18,normal
tcp,7107,413,0,132,attack
tcp,6354,101,0,114,attack
udp,85,163,0,161,attack
tcp,7051,474,0,100,attack
udp,231,392,0,10,normal
udp,2892,766,0,33,attack
tcp,7848,450,0,135,attack
udp,1583,323,0,68,attack
tcp,91,128,0,167,attack
tcp,356,270,0,12,normal
tcp,290,374,0,2,normal
udp,1821,667,0,74,attack
tcp,306,417,0,19,normal
udp,1123,206,0,52,attack
udp,2835,456,0,53,attack
udp,4725,417,0,87,attack
tcp,1720,734,0,54,attack
tcp,177,110,0,190,attack
tcp,420,378,0,14,normal
tcp,1861,305,0,31,attack
udp,2787,520,0,70,attack
udp,178,196,0,170,attack
tcp,351,327,0,30,normal
udp,113,104,0,199,attack
udp,5884,347,0,81,attack
tcp,6871,487,0,132,attack
udp,5541,110,0,132,attack
tcp,196,268,0,8,normal
udp,3649,314,0,139,attack
tcp,1237,423,0,67,attack
udp,224,50,0,5,normal
tcp,155,260,0,8,normal
udp,105,44,0,3,normal
udp,648,643,0,10,normal
udp,155,67,0,5,normal
tcp,127,87,0,179,attack
udp,264,195,0,4,normal
tcp,260,158,0,8,normal
udp,366,556,0,26,normal
udp,2254,352,0,71,attack
udp,176,281,0,6,normal
tcp,560,556,0,23,normal
tcp,7106,496,0,131,attack
udp,6611,249,0,129,attack
tcp,2168,790,0,33,attack
tcp,4084,100,0,102,attack
tcp,85,191,0,10,normal
udp,6817,310,0,115,attack
udp,2750,388,0,50,attack
udp,2965,637,0,49,attack
udp,503,366,0,18,normal
udp,689,431,0,29,normal
tcp,46,86,0,3,normal
tcp,439,424,0,13,normal
tcp,198,133,0,143,attack
tcp,251,369,0,9,normal
tcp,819,216,0,58,attack
tcp,2477,367,0,55,attack
udp,4339,322,0,96,attack
tcp,233,131,0,6,normal
udp,4849,454,0,80,attack
tcp,580,281,0,15,normal
tcp,7239,238,0,136,attack
udp,267,584,0,25,normal
tcp,283,354,0,6,normal
tcp,3582,375,0,101,attack
udp,1339,414,0,48,attack
tcp,126,129,0,111,attack
udp,157,95,0,121,attack
udp,189,346,0,8,normal
udp,507,299,0,13,normal
tcp,546,325,0,30,normal
tcp,492,402,0,16,normal
tcp,254,384,0,1,normal
udp,45,399,0,2,normal
udp,189,190,0,161,attack
udp,1858,702,0,33,attack
tcp,504,687,0,13,normal
tcp,1136,570,0,67,attack
tcp,2677,579,0,36,attack
udp,1825,311,0,52,attack
tcp,283,274,0,30,normal
udp,2072,306,0,32,attack
udp,3637,384,0,135,attack
udp,47,155,0,2,normal
tcp,169,109,0,159,attack
udp,882,452,0,31,attack
udp,359,640,0,15,normal
udp,1805,329,0,70,attack
udp,1641,734,0,68,attack
udp,448,517,0,14,normal
udp,2704,477,0,74,attack
udp,306,262,0,20,normal
tcp,192,230,0,2,normal
udp,74,60,0,133,attack
udp,921,713,0,47,attack
udp,2021,246,0,47,attack
udp,502,204,0,17,normal
tcp,63,48,0,4,normal
tcp,659,444,0,27,normal
tcp,5950,487,0,109,attack
udp,2847,690,0,68,attack
udp,1109,320,0,48,attack
udp,263,450,0,14,normal
udp,3358,197,0,97,attack
udp,5693,282,0,99,attack
udp,65,349,0,10,normal
udp,628,313,0,12,normal
tcp,145,161,0,1,normal
tcp,1785,442,0,50,attack
udp,650,416,0,28,normal
tcp,150,99,0,125,attack
udp,112,266,0,3,normal
tcp,217,209,0,2,normal
udp,2593,440,0,58,attack
udp,74,118,0,2,normal
tcp,211,209,0,8,normal
udp,135,322,0,2,normal
udp,699,520,0,18,normal
udp,1352,602,0,67,attack
udp,5977,364,0,82,attack
udp,185,57,0,1,normal
tcp,627,610,0,11,normal
udp,265,235,0,9,normal
tcp,248,338,0,6,normal
tcp,115,192,0,100,attack
tcp,7851,296,0,144,attack
tcp,124,188,0,147,attack
tcp,159,163,0,157,attack
udp,1009,252,0,58,attack
tcp,205,191,0,2,normal
tcp,4048,445,0,135,attack
tcp,2287,299,0,56,attack
tcp,464,677,0,17,normal
udp,386,646,0,10,normal
udp,294,258,0,7,normal
udp,1967,489,0,70,attack
tcp,634,521,0,29,normal
tcp,86,129,0,101,attack
udp,509,412,0,18,normal
tcp,1980,580,0,80,attack
tcp,207,500,0,19,normal
udp,215,285,0,1,normal
tcp,208,579,0,17,normal
tcp,325,562,0,28,normal
tcp,300,452,0,26,normal
tcp,1828,519,0,57,attack
udp,539,320,0,17,normal
tcp,246,208,0,29,normal
tcp,52,55,0,147,attack
tcp,56,183,0,144,attack
udp,1169,715,0,57,attack
udp,3155,403,0,146,attack
udp,184,50,0,149,attack
udp,5053,367,0,90,attack
udp,226,570,0,27,normal
tcp,105,311,0,3,normal
udp,6757,389,0,105,attack
udp,2036,386,0,36,attack
tcp,6780,385,0,85,attack
udp,2383,799,0,77,attack
tcp,2685,519,0,38,attack
tcp,659,242,0,29,normal
udp,263,538,0,18,normal
tcp,1187,405,0,66,attack
tcp,1660,277,0,78,attack
udp,458,568,0,14,normal
udp,7574,468,0,94,attack
udp,3802,384,0,101,attack
udp,673,444,0,28,normal
udp,200,194,0,136,attack
tcp,2920,265,0,48,attack
udp,588,320,0,18,normal
udp,623,396,0,22,normal
tcp,133,248,0,5,normal
udp,113,51,0,148,attack
tcp,4556,316,0,93,attack
udp,3920,408,0,131,attack
udp,109,289,0,2,normal
udp,2926,459,0,33,attack
udp,111,262,0,1,normal
udp,985,211,0,66,attack
udp,142,86,0,147,attack
tcp,7062,348,0,125,attack
udp,294,241,0,10,normal
udp,72,78,0,162,attack
udp,386,552,0,10,normal
udp,219,631,0,11,normal
udp,194,197,0,192,attack
udp,164,263,0,5,normal
tcp,7658,130,0,89,attack
udp,462,441,0,15,normal
tcp,142,114,0,3,normal
tcp,581,597,0,23,normal
tcp,532,389,0,27,normal
udp,314,300,0,13,normal
udp,235,227,0,17,normal
udp,2908,503,0,76,attack
tcp,3410,406,0,97,attack
udp,111,185,0,124,attack
tcp,622,600,0,11,normal
tcp,66,162,0,168,attack
tcp,1905,243,0,80,attack
tcp,54,68,0,165,attack
udp,1603,521,0,42,attack
tcp,1594,513,0,56,attack
udp,295,151,0,10,normal
udp,277,205,0,4,normal
udp,90,173,0,164,attack
udp,962,214,0,38,attack
udp,58,149,0,199,attack
udp,592,241,0,20,normal
tcp,223,70,0,4,normal
udp,4940,320,0,90,attack
tcp,191,50,0,5,normal
udp,154,42,0,9,normal
udp,161,91,0,120,attack
udp,1460,474,0,77,attack
udp,298,126,0,1,normal
udp,237,83,0,1,normal
tcp,964,530,0,41,attack
udp,254,104,0,10,normal
udp,1747,334,0,51,attack
tcp,1833,502,0,52,attack
udp,847,479,0,30,attack
udp,446,650,0,29,normal
udp,263,492,0,12,normal
udp,534,537,0,18,normal
tcp,95,185,0,7,normal
udp,166,163,0,145,attack
tcp,2227,578,0,56,attack
udp,289,169,0,5,normal
udp,2870,749,0,34,attack
udp,136,198,0,2,normal
udp,7596,396,0,123,attack
udp,1341,243,0,62,attack
tcp,2100,284,0,53,attack
tcp,121,99,0,183,attack
tcp,5166,113,0,112,attack
udp,4782,280,0,137,attack
udp,117,81,0,156,attack
udp,67,73,0,181,attack
tcp,4765,163,0,91,attack
udp,149,73,0,6,normal
udp,214,624,0,15,normal
tcp,2675,701,0,52,attack
tcp,72,213,0,1,normal
udp,131,141,0,149,attack
udp,686,577,0,24,normal
udp,6737,395,0,109,attack
tcp,1667,796,0,76,attack
tcp,74,134,0,170,attack
tcp,697,552,0,25,normal
tcp,6098,109,0,93,attack
udp,1304,606,0,32,attack
tcp,6313,392,0,150,attack
udp,2604,487,0,37,attack
udp,173,214,0,1,normal
tcp,2111,412,0,59,attack
udp,3400,360,0,89,attack
tcp,7077,381,0,109,attack
udp,140,103,0,100,attack
tcp,163,152,0,102,attack
tcp,7329,458,0,118,attack
udp,54,133,0,9,normal
udp,144,105,0,135,attack
tcp,136,144,0,105,attack
udp,479,205,0,28,normal
tcp,203,138,0,10,normal
tcp,3384,349,0,81,attack
udp,3390,168,0,115,attack
udp,536,431,0,13,normal
udp,3049,351,0,108,attack
tcp,848,376,0,36,attack
udp,5075,203,0,118,attack
tcp,662,598,0,15,normal
tcp,540,382,0,28,normal
tcp,291,156,0,4,normal
tcp,457,589,0,10,normal
udp,595,510,0,18,normal
udp,3678,256,0,138,attack
udp,555,662,0,11,normal
udp,4224,142,0,109,attack
tcp,85,258,0,5,normal
udp,7846,417,0,112,attack
udp,98,125,0,126,attack
tcp,262,639,0,23,normal
tcp,213,159,0,2,normal
tcp,7235,153,0,89,attack
tcp,6851,331,0,139,attack
udp,1274,493,0,80,attack
tcp,104,153,0,163,attack
tcp,128,159,0,140,attack
udp,251,345,0,8,normal
tcp,1014,558,0,64,attack
tcp,2004,625,0,54,attack
udp,187,133,0,171,attack
tcp,1831,775,0,31,attack
tcp,70,283,0,10,normal
udp,112,81,0,161,attack
tcp,251,524,0,11,normal
udp,4104,331,0,126,attack
tcp,147,74,0,185,attack
tcp,4505,290,0,134,attack
tcp,3919,249,0,123,attack
tcp,5672,232,0,110,attack
tcp,6331,382,0,80,attack
tcp,164,241,0,6,normal
tcp,675,449,0,16,normal
udp,504,490,0,29,normal
udp,52,171,0,150,attack
udp,3551,119,0,134,attack
tcp,183,160,0,199,attack
tcp,1336,687,0,66,attack
udp,181,97,0,169,attack
udp,202,104,0,2,normal
tcp,103,153,0,176,attack
udp,6503,167,0,131,attack
udp,435,250,0,25,normal
udp,2590,778,0,71,attack
udp,1681,501,0,68,attack
tcp,93,52,0,159,attack
tcp,562,338,0,22,normal
tcp,7425,216,0,140,attack
udp,89,352,0,9,normal
udp,191,156,0,188,attack
tcp,318,427,0,24,normal
tcp,271,342,0,10,normal
tcp,5273,253,0,129,attack
tcp,2445,556,0,63,attack
udp,559,340,0,10,normal
tcp,53,143,0,155,attack
tcp,2028,500,0,55,attack
udp,5218,293,0,141,attack
tcp,995,352,0,66,attack
udp,506,503,0,17,normal
tcp,134,194,0,105,attack
udp,336,684,0,27,normal
tcp,167,85,0,162,attack
tcp,2981,386,0,66,attack
tcp,249,383,0,3,normal
tcp,1023,227,0,55,attack
tcp,55,57,0,120,attack
udp,4235,259,0,96,attack
tcp,171,122,0,120,attack
tcp,199,124,0,142,attack
tcp,6002,140,0,130,attack
udp,152,170,0,190,attack
tcp,6914,217,0,108,attack
tcp,1240,738,0,47,attack
udp,2083,388,0,59,attack
tcp,1085,666,0,33,attack
tcp,151,116,0,171,attack
udp,57,114,0,179,attack
udp,146,219,0,1,normal
udp,150,179,0,148,attack
udp,1343,404,0,39,attack
tcp,159,170,0,153,attack
udp,63,188,0,157,attack
udp,2714,765,0,67,attack
tcp,170,158,0,193,attack
udp,1237,705,0,62,attack
tcp,1219,735,0,77,attack
udp,145,94,0,7,normal
tcp,6645,402,0,91,attack
udp,7957,117,0,138,attack
tcp,5123,287,0,94,attack
tcp,576,686,0,11,normal
tcp,5276,130,0,88,attack
udp,280,344,0,1,normal
tcp,164,165,0,4,normal
udp,663,646,0,20,normal
udp,151,97,0,113,attack
udp,1816,233,0,60,attack
tcp,196,109,0,197,attack
udp,6590,179,0,147,attack
tcp,6354,267,0,147,attack
tcp,1266,312,0,61,attack
udp,7043,305,0,88,attack
udp,54,217,0,3,normal
udp,136,174,0,9,normal
udp,1588,418,0,56,attack
tcp,99,140,0,143,attack
tcp,1610,431,0,53,attack
tcp,6432,348,0,134,attack
tcp,4106,321,0,92,attack
udp,172,134,0,10,normal
tcp,6555,437,0,131,attack
tcp,574,574,0,10,normal
tcp,405,263,0,26,normal
udp,238,397,0,4,normal
tcp,5125,190,0,90,attack
tcp,199,114,0,131,attack
tcp,223,486,0,11,normal
udp,2148,492,0,43,attack
tcp,172,306,0,4,normal
tcp,274,435,0,26,normal
tcp,78,117,0,173,attack
udp,2672,291,0,61,attack
udp,63,127,0,172,attack
udp,121,100,0,127,attack
tcp,7336,292,0,83,attack
udp,352,478,0,11,normal
udp,292,265,0,30,normal
tcp,574,465,0,13,normal
udp,676,548,0,29,normal
tcp,341,218,0,25,normal
tcp,78,311,0,6,normal
tcp,1830,202,0,31,attack
tcp,1712,577,0,57,attack
tcp,6624,181,0,88,attack
tcp,6758,317,0,95,attack
udp,325,450,0,21,normal
tcp,388,478,0,10,normal
tcp,79,101,0,194,attack
tcp,52,61,0,162,attack
udp,174,56,0,165,attack
tcp,667,547,0,20,normal
udp,2305,692,0,80,attack
tcp,352,423,0,19,normal
udp,192,53,0,166,attack
udp,508,273,0,27,normal
tcp,1340,672,0,76,attack
tcp,266,383,0,3,normal
udp,133,169,0,108,attack
tcp,4156,300,0,139,attack
tcp,45,105,0,3,normal
udp,6562,478,0,109,attack
udp,164,68,0,150,attack
udp,498,514,0,24,normal
udp,115,143,0,196,attack
udp,2933,726,0,58,attack
tcp,111,174,0,7,normal
tcp,278,114,0,3,normal
tcp,99,86,0,100,attack
udp,370,440,0,11,normal
tcp,7965,152,0,128,attack
tcp,2240,670,0,36,attack
udp,174,107,0,191,attack
udp,7244,196,0,131,attack
tcp,135,42,0,6,normal
tcp,169,321,0,2,normal
tcp,232,353,0,30,normal
udp,7815,178,0,122,attack
udp,67,89,0,141,attack
udp,388,264,0,12,normal
udp,121,105,0,7,normal
udp,472,659,0,24,normal
udp,4827,135,0,101,attack
tcp,462,312,0,24,normal
tcp,137,121,0,113,attack
tcp,4085,176,0,142,attack
tcp,6991,145,0,140,attack
udp,2971,291,0,52,attack
udp,65,133,0,128,attack
udp,561,359,0,28,normal
udp,493,277,0,10,normal
tcp,507,226,0,11,normal
tcp,3995,128,0,101,attack
udp,879,267,0,57,attack
udp,1153,224,0,61,attack
udp,446,504,0,13,normal
udp,433,340,0,13,normal
udp,59,163,0,116,attack
tcp,66,103,0,154,attack
udp,595,397,0,18,normal
udp,67,90,0,180,attack
udp,380,361,0,26,normal
tcp,79,394,0,10,normal
udp,584,606,0,27,normal
tcp,7824,398,0,117,attack
tcp,6864,420,0,119,attack
tcp,273,347,0,5,normal
tcp,7155,111,0,94,attack
udp,5768,487,0,132,attack
udp,2479,386,0,34,attack
udp,254,58,0,7,normal
udp,142,61,0,176,attack
udp,2445,300,0,72,attack
udp,100,338,0,10,normal
tcp,139,153,0,9,normal
tcp,43,371,0,8,normal
tcp,540,219,0,12,normal
tcp,205,64,0,7,normal
tcp,1437,639,0,39,attack
tcp,155,104,0,133,attack
udp,58,197,0,153,attack
udp,674,474,0,19,normal
udp,2500,472,0,32,attack
tcp,3240,230,0,102,attack
tcp,1468,678,0,66,attack
tcp,280,176,0,10,normal
tcp,274,396,0,1,normal
tcp,212,326,0,19,normal
udp,947,440,0,40,attack
tcp,176,157,0,120,attack
udp,195,83,0,194,attack
tcp,152,61,0,117,attack
udp,80,165,0,147,attack
udp,6493,493,0,130,attack
udp,375,611,0,29,normal
udp,6373,321,0,88,attack
tcp,6729,359,0,149,attack
tcp,249,678,0,18,normal
tcp,73,50,0,180,attack
tcp,142,133,0,154,attack
udp,390,337,0,22,normal
tcp,300,164,0,5,normal
udp,1775,419,0,62,attack
tcp,1815,253,0,65,attack
tcp,139,57,0,163,attack
tcp,86,81,0,179,attack
tcp,2946,708,0,45,attack
udp,4386,254,0,136,attack
udp,272,215,0,30,normal
tcp,85,169,0,141,attack
udp,126,314,0,5,normal
udp,689,578,0,20,normal
udp,7472,398,0,107,attack
tcp,2623,425,0,80,attack
udp,114,85,0,142,attack
udp,1649,391,0,48,attack
udp,4371,375,0,114,attack
udp,531,429,0,24,normal
tcp,392,332,0,19,normal
udp,2387,613,0,70,attack
udp,53,233,0,4,normal
tcp,97,144,0,121,attack
udp,638,243,0,28,normal
tcp,5373,223,0,130,attack
udp,536,536,0,26,normal
udp,1057,506,0,40,attack
udp,274,461,0,11,normal
tcp,493,356,0,17,normal
tcp,185,55,0,8,normal
udp,7315,372,0,117,attack
tcp,547,487,0,30,normal
tcp,432,494,0,27,normal
tcp,2351,321,0,63,attack
tcp,41,329,0,4,normal
udp,572,240,0,22,normal
udp,78,183,0,150,attack
tcp,240,50,0,9,normal
udp,50,136,0,3,normal
udp,495,483,0,12,normal
tcp,165,98,0,8,normal
udp,7189,105,0,104,attack
udp,818,733,0,32,attack
tcp,268,381,0,15,normal
tcp,628,558,0,27,normal
tcp,113,163,0,197,attack
tcp,558,335,0,12,normal
udp,1297,354,0,60,attack
udp,4648,260,0,114,attack
tcp,5165,272,0,81,attack
tcp,7220,151,0,87,attack
tcp,6819,374,0,102,attack
udp,2465,511,0,72,attack
udp,305,424,0,30,normal
tcp,232,241,0,2,normal
udp,144,109,0,123,attack
udp,188,150,0,169,attack
tcp,330,203,0,15,normal
tcp,345,437,0,14,normal
udp,1114,230,0,33,attack
udp,107,119,0,178,attack
tcp,468,624,0,30,normal
tcp,2124,730,0,74,attack
tcp,970,739,0,69,attack
tcp,2362,441,0,61,attack
tcp,482,298,0,20,normal
tcp,408,537,0,24,normal
tcp,3570,481,0,146,attack
udp,4762,269,0,130,attack
tcp,1065,343,0,73,attack
tcp,194,137,0,117,attack
udp,5707,254,0,111,attack
udp,229,418,0,30,normal
udp,233,318,0,22,normal
udp,156,272,0,3,normal
udp,510,316,0,13,normal
tcp,2612,247,0,52,attack
tcp,194,83,0,194,attack
tcp,533,427,0,18,normal
tcp,118,104,0,137,attack
tcp,496,509,0,21,normal
udp,280,347,0,8,normal
udp,2940,683,0,67,attack
udp,316,465,0,20,normal
tcp,66,199,0,164,attack
udp,1075,293,0,66,attack
udp,150,139,0,136,attack
udp,299,644,0,22,normal
tcp,2242,317,0,77,attack
tcp,1642,338,0,76,attack
udp,169,194,0,6,normal
udp,124,54,0,165,attack
udp,293,230,0,25,normal
tcp,273,334,0,9,normal
udp,250,374,0,24,normal
tcp,478,690,0,22,normal
tcp,93,43,0,1,normal
tcp,519,282,0,12,normal
tcp,146,74,0,7,normal
udp,371,266,0,27,normal
tcp,54,115,0,160,attack
udp,6073,227,0,124,attack
tcp,53,78,0,187,attack
udp,5554,276,0,138,attack
udp,3296,451,0,104,attack
udp,146,54,0,106,attack
udp,2482,301,0,59,attack
udp,57,184,0,173,attack
udp,628,405,0,30,normal
udp,2782,781,0,54,attack
udp,147,189,0,4,normal
tcp,7303,363,0,118,attack
udp,170,160,0,103,attack
udp,1318,353,0,76,attack
udp,315,625,0,25,normal
udp,162,326,0,3,normal
udp,1643,406,0,68,attack
tcp,479,513,0,25,normal
udp,616,493,0,21,normal
tcp,4509,435,0,111,attack
tcp,7133,426,0,144,attack
udp,479,526,0,26,normal
udp,189,116,0,101,attack
tcp,134,84,0,165,attack
tcp,2709,519,0,61,attack
udp,211,310,0,6,normal
tcp,589,382,0,21,normal
tcp,842,778,0,36,attack
udp,279,463,0,29,normal
tcp,3716,174,0,136,attack
udp,2617,526,0,71,attack
udp,673,473,0,10,normal
udp,2051,268,0,38,attack
udp,5920,430,0,129,attack
tcp,231,397,0,26,normal
tcp,2914,338,0,52,attack
tcp,98,122,0,146,attack
tcp,633,217,0,12,normal
udp,1495,790,0,55,attack
udp,547,611,0,14,normal
tcp,6136,150,0,116,attack
tcp,513,241,0,27,normal
tcp,5618,326,0,145,attack
udp,1237,534,0,46,attack
udp,2864,655,0,58,attack
tcp,558,603,0,18,normal
udp,2623,207,0,52,attack
tcp,1973,668,0,42,attack
udp,247,372,0,18,normal
udp,87,200,0,197,attack
tcp,2781,643,0,68,attack
tcp,454,402,0,26,normal
tcp,5543,343,0,89,attack
udp,224,345,0,8,normal
tcp,298,234,0,24,normal
tcp,61,378,0,2,normal
udp,1030,576,0,43,attack
tcp,5932,475,0,143,attack
udp,3301,242,0,85,attack
udp,225,76,0,1,normal
tcp,142,326,0,10,normal
udp,6832,109,0,108,attack
tcp,148,100,0,131,attack
tcp,1205,599,0,59,attack
tcp,5294,260,0,132,attack
udp,105,84,0,165,attack
udp,140,165,0,143,attack
udp,5090,199,0,86,attack
tcp,158,153,0,128,attack
udp,6901,405,0,106,attack
udp,1202,657,0,54,attack
tcp,299,381,0,7,normal
udp,202,374,0,3,normal
udp,5725,323,0,104,attack
udp,479,470,0,25,normal
tcp,249,113,0,9,normal
tcp,169,215,0,1,normal
tcp,1193,511,0,74,attack
udp,188,166,0,155,attack
tcp,123,147,0,134,attack
tcp,398,383,0,17,normal
tcp,6816,139,0,123,attack
udp,510,477,0,29,normal
tcp,190,187,0,122,attack
tcp,56,63,0,173,attack
tcp,5664,186,0,109,attack
udp,164,136,0,1,normal
tcp,7753,454,0,104,attack
udp,78,365,0,10,normal
udp,241,169,0,3,normal
udp,2127,247,0,69,attack
udp,160,171,0,152,attack
udp,74,194,0,126,attack
udp,271,294,0,10,normal
tcp,152,398,0,3,normal
udp,189,154,0,183,attack
udp,5302,340,0,133,attack
tcp,575,695,0,12,normal
tcp,60,316,0,8,normal
tcp,1038,372,0,63,attack
tcp,846,406,0,43,attack
udp,95,128,0,148,attack
tcp,1305,345,0,41,attack
tcp,1545,592,0,61,attack
udp,1056,670,0,56,attack
udp,210,690,0,14,normal
tcp,6957,341,0,86,attack
tcp,40,363,0,7,normal
udp,140,218,0,8,normal
udp,1498,633,0,50,attack
tcp,475,533,0,24,normal
udp,2601,586,0,53,attack
udp,538,298,0,28,normal
tcp,180,167,0,7,normal
udp,2717,469,0,68,attack
udp,3800,165,0,92,attack
udp,2773,657,0,68,attack
tcp,881,324,0,49,attack
tcp,87,85,0,4,normal
udp,1304,393,0,77,attack
tcp,1971,518,0,57,attack
udp,4973,261,0,111,attack
udp,142,199,0,144,attack
udp,5843,473,0,106,attack
tcp,3828,374,0,123,attack
tcp,2788,322,0,72,attack
tcp,276,585,0,14,normal
udp,208,645,0,26,normal
tcp,3122,233,0,110,attack
udp,170,186,0,3,normal
udp,263,380,0,10,normal
tcp,4493,281,0,125,attack
tcp,164,94,0,178,attack
tcp,6665,265,0,143,attack
tcp,126,142,0,135,attack
udp,132,146,0,2,normal
udp,6986,432,0,97,attack
udp,78,374,0,5,normal
udp,129,131,0,112,attack
udp,258,361,0,3,normal
udp,389,487,0,21,normal
tcp,119,386,0,2,normal
tcp,60,152,0,198,attack
tcp,1970,509,0,62,attack
udp,3962,225,0,126,attack
tcp,7669,468,0,82,attack
udp,148,79,0,180,attack
tcp,1453,608,0,54,attack
tcp,128,178,0,113,attack
tcp,2971,656,0,39,attack
tcp,6045,137,0,133,attack
tcp,253,417,0,24,normal
tcp,2747,789,0,43,attack
tcp,96,170,0,164,attack
udp,128,142,0,1,normal
tcp,2240,738,0,43,attack
tcp,688,693,0,26,normal
udp,102,137,0,5,normal
udp,7697,297,0,143,attack
udp,121,72,0,137,attack
udp,262,70,0,1,normal
udp,631,616,0,28,normal
tcp,284,681,0,18,normal
tcp,5517,182,0,118,attack
udp,3015,164,0,124,attack
tcp,255,409,0,14,normal
tcp,4461,449,0,99,attack
udp,88,267,0,2,normal
tcp,1666,578,0,37,attack
udp,92,107,0,140,attack
tcp,264,150,0,2,normal
tcp,182,188,0,111,attack
udp,83,263,0,10,normal
tcp,170,242,0,2,normal
udp,93,102,0,167,attack
tcp,1203,595,0,33,attack
tcp,173,255,0,2,normal
tcp,7959,459,0,91,attack
udp,5750,483,0,145,attack
tcp,177,83,0,121,attack
tcp,111,91,0,157,attack
tcp,461,625,0,22,normal
tcp,2212,430,0,70,attack
tcp,130,119,0,183,attack
tcp,265,354,0,4,normal
tcp,248,272,0,20,normal
udp,423,260,0,10,normal
udp,192,151,0,117,attack
udp,1382,208,0,30,attack
udp,632,460,0,30,normal
udp,481,264,0,26,normal
udp,1388,632,0,72,attack
udp,5078,241,0,101,attack
tcp,6378,435,0,95,attack
tcp,185,133,0,174,attack
udp,687,291,0,10,normal
udp,144,156,0,154,attack
udp,272,288,0,9,normal
udp,1741,482,0,41,attack
tcp,1269,280,0,72,attack
tcp,5265,383,0,130,attack
tcp,1837,381,0,77,attack
tcp,82,190,0,167,attack
tcp,98,81,0,7,normal
udp,63,184,0,130,attack
tcp,6087,264,0,148,attack
udp,2394,503,0,44,attack
tcp,3245,341,0,107,attack
udp,113,397,0,8,normal
tcp,2468,392,0,35,attack
udp,62,197,0,112,attack
udp,64,136,0,4,normal
udp,2518,602,0,69,attack
tcp,5324,210,0,84,attack
tcp,62,98,0,117,attack
